DateTime,Ts_C,VWC_5 ,VWC_20 ,VWC_50 ,Rn_Wm2 ,u_ms,udir,Depth_m,Ta_C,RH,Rs_in,Rs_out,Rl_in,Rl_out,Rs_net,Rl_net,albedo,Rn
2/8/2021 17:00,-0.1450826,0.08167133,0.158917,0.1575115,-50.40052,2.048958,,0.071,-0.248,29.23,7.586,14.41,224.9,297.3,-6.845,-73.15,1.92,-80
2/8/2021 18:00,-0.1403514,0.08160415,0.1601709,0.1575845,-55.67544,1.938611,,0.067,-0.754,30.21,0.084,1.604,219.1,291.2,-1.546,-71.64,-0.325,-73.19
2/8/2021 19:00,-0.1371656,0.08159535,0.1612933,0.1576693,-59.95371,1.877014,,0.067,-1.177,32.68,-0.826,-0.016,213.9,287.1,-0.773,-71.99,0.07,-72.76
2/8/2021 20:00,-0.1307646,0.08160464,0.1622519,0.1577697,-60.03537,1.937847,,0.071,-1.29,28.94,-0.843,-0.093,212.8,285.7,-0.759,-71.65,0.08,-72.41
2/8/2021 21:00,-0.1322703,0.08162913,0.1630546,0.1578983,-57.22408,2.500833,,0.078,-1.352,29.41,-0.883,0.009,213.1,285.8,-0.905,-71.3,-0.023,-72.21
2/8/2021 22:00,-0.1336298,0.08165746,0.1636505,0.1580217,-52.68917,2.882708,,0.081,-1.394,29.56,-0.773,0.038,222,286.8,-0.804,-63.37,0.011,-64.17
2/8/2021 23:00,-0.1330695,0.0817287,0.164182,0.1581839,-49.41705,2.795417,,0.072,-1.288,29,-0.766,-0.04,224.6,287.4,-0.705,-61.5,0.129,-62.21
2/9/2021 0:00,-0.1316887,0.08181512,0.1646693,0.15834,-41.6521,2.643194,,0.07,-1.066,28.59,-0.631,0.009,238.2,290,-0.63,-50.88,0.008,-51.51
2/9/2021 1:00,-0.1278179,0.08191387,0.1650735,0.1584954,-33.05671,2.808124,,0.069,-0.733,29.25,-0.49,-0.108,254.5,294,-0.379,-39.79,0.356,-40.17
2/9/2021 2:00,-0.1327638,0.08197198,0.1654614,0.1586909,-28.82452,2.770833,,0.071,-0.258,28.93,-0.449,-0.122,261.3,296.3,-0.371,-35.67,0.147,-36.04
2/9/2021 3:00,-0.1354696,0.08205238,0.1657466,0.158845,-28.70193,2.430208,,0.073,-0.041,29.13,-0.421,-0.144,264.8,297.6,-0.236,-33.5,0.566,-33.74
2/9/2021 4:00,-0.1348373,0.08218563,0.1660034,0.1590546,-40.04652,2.419374,,0.076,-0.005,30.06,-0.603,-0.143,246.6,295.8,-0.44,-49.89,0.298,-50.33
2/9/2021 5:00,-0.1307562,0.08226507,0.1662545,0.1592299,-49.32607,2.60986,,0.075,-0.317,31.94,-0.632,-0.1,238.3,293.8,-0.533,-56.11,0.157,-56.64
2/9/2021 6:00,-0.12594,0.08243635,0.1664906,0.1593522,-47.27672,2.62125,,0.076,-0.35,32.54,-0.634,-0.043,239,294,-0.594,-55.45,0.004,-56.05
2/9/2021 7:00,-0.1295005,0.08250514,0.166693,0.1594977,-18.29184,2.612499,,0.074,-0.206,41.6,-0.276,-0.206,278.1,299.6,-0.101,-22.16,1.306,-22.27
2/9/2021 8:00,-0.1317626,0.08258884,0.1668826,0.159653,-5.233653,2.393125,,0.073,-0.601,47.3,4.235,6.717,288.9,302.6,-2.474,-14.48,1.839,-16.96
2/9/2021 9:00,-0.1191241,0.08270621,0.1670325,0.1597766,9.093991,2.407918,,0.068,-0.075,39.13,30.06,48.17,284.5,308.3,-18.14,-24.62,1.588,-42.76
2/9/2021 10:00,-0.113766,0.08284087,0.1671912,0.1598721,36.28639,2.359375,,0.066,0.984,43.86,57.7,92.4,286.9,317.3,-34.72,-31.5,1.601,-66.22
2/9/2021 11:00,-0.1202487,0.08298468,0.1673982,0.160027,55.39816,2.381249,,0.067,1.698,46.66,107,173.5,272.5,327.4,-66.68,-55.89,1.621,-122.6
2/9/2021 12:00,-0.1198445,0.08312289,0.1675459,0.1601417,65.10745,2.277986,,0.089,0.738,52.2,81.2,123.5,280.8,324.4,-42.37,-44.47,1.519,-86.8
2/9/2021 13:00,-0.1142651,0.08325952,0.1676725,0.1602376,66.1457,2.19882,,0.101,0.316,61.36,62.7,93.4,293.6,322.4,-30.67,-29.72,1.485,-60.39
2/9/2021 14:00,-0.1084417,0.08346216,0.1677324,0.16036,28.80441,2.246666,,0.099,-0.618,72.36,29.08,44.98,304.2,316.6,-15.9,-13.28,1.551,-29.18
2/9/2021 15:00,-0.1014922,0.08362999,0.167862,0.1605726,19.77837,2.139652,,0.1,-0.865,64.66,26.61,44.24,300.8,314.2,-17.61,-14.25,1.661,-31.86
2/9/2021 16:00,-0.1040348,0.08379329,0.1680222,0.1606246,11.36961,2.344791,,0.097,-0.068,61.33,24.08,39.8,291.3,313.9,-15.72,-23.6,1.655,-39.32
2/9/2021 17:00,-0.1084272,0.08392439,0.1681093,0.1607568,-4.205257,2.122222,,0.096,-0.308,67.5,10.01,16.7,290.6,311.2,-6.689,-21.43,1.682,-28.12
2/9/2021 18:00,-0.1109017,0.0841132,0.1682189,0.1608715,-11.92084,2.101459,,0.093,-0.862,62.94,0.625,1.432,295.7,308.6,-0.796,-13.83,-5.698,-14.63
2/9/2021 19:00,-0.1120514,0.08427124,0.1682606,0.1609256,-10.21085,2.299791,,0.093,-1.018,67.13,-0.141,-0.122,298.2,307.9,-0.026,-10.44,0.373,-10.46
2/9/2021 20:00,-0.1111724,0.08439619,0.1683768,0.1610565,-7.557827,2.146806,,0.094,-1.252,77.89,-0.116,-0.127,300.7,307.3,0.01,-6.762,0.845,-6.752
2/9/2021 21:00,-0.1061535,0.08450603,0.1684678,0.1611678,-7.391191,1.738125,,0.12,-1.083,72,-0.07,-0.02,302.5,308.1,-0.039,-6.087,1.798,-6.127
2/9/2021 22:00,-0.110391,0.08463939,0.1685606,0.1612525,-6.963704,1.737431,,0.102,-0.799,73.84,-0.092,-0.092,303.9,309.1,0.006,-6.122,1.866,-6.116
2/9/2021 23:00,-0.1111336,0.08480735,0.1686519,0.1613392,-7.781011,1.516111,,0.121,-0.677,79.25,-0.107,-0.117,303.7,309.3,0.007,-6.512,0.336,-6.505
2/10/2021 0:00,-0.1093386,0.08495475,0.1687483,0.1613986,-8.658031,1.250278,,0.105,-0.938,77.7,-0.099,-0.093,302.5,308.7,-0.003,-7.059,4.127,-7.063
2/10/2021 1:00,-0.1075595,0.08505594,0.1688362,0.1615303,-10.94371,1.528333,,0.104,-0.721,70.56,-0.129,-0.049,297.5,307.8,-0.085,-11.1,0.036,-11.18
2/10/2021 2:00,-0.1077451,0.08522554,0.1689347,0.1615906,-9.174274,1.351805,,0.252,-0.824,72.79,-0.157,-0.135,299.2,307.7,-0.027,-9.42,0.828,-9.45
2/10/2021 3:00,-0.1037244,0.08532907,0.1689986,0.1616392,-14.4241,1.05257,,0.091,-1.353,68.65,-0.203,-0.085,289.7,304.5,-0.13,-14.59,0.465,-14.72
2/10/2021 4:00,-0.1046624,0.08547566,0.1690653,0.1616962,-13.87644,2.000415,,0.117,-0.945,66.1,-0.229,-0.081,288.8,305.1,-0.16,-16.86,0.366,-17.02
2/10/2021 5:00,-0.1042391,0.08561077,0.1691403,0.1617679,-15.05698,2.146458,,0.116,-0.899,63.63,-0.321,-0.118,283.2,304.4,-0.207,-21.94,0.452,-22.15
2/10/2021 6:00,-0.1042216,0.08575071,0.1692658,0.1618311,-22.26026,2.228262,,0.119,-0.989,62.58,-0.445,-0.129,270.4,301.9,-0.313,-31.93,0.318,-32.25
2/10/2021 7:00,-0.1024828,0.08592798,0.1693649,0.161888,-40.44585,2.213542,,0.121,-1.117,55.13,-0.673,0.034,233.4,293.6,-0.704,-59.34,-0.352,-60.04
2/10/2021 8:00,-0.09623082,0.08606472,0.1693968,0.1619425,-24.537,1.187709,,0.118,-1.572,61.76,2.296,6.148,252.5,292.6,-3.849,-38.9,-15.21,-42.75
2/10/2021 9:00,-0.09875801,0.08623466,0.1694948,0.1619591,-3.405513,0.2072222,,0.114,-1.16,58.99,9.08,19.02,289.7,302.7,-9.94,-13.5,2.111,-23.43
2/10/2021 10:00,-0.09254438,0.08638892,0.169595,0.1619914,4.61719,0.5693749,,0.11,-0.515,55.19,19.39,38.5,296.1,307.9,-19.12,-12.81,1.988,-31.92
2/10/2021 11:00,-0.08331621,0.08655639,0.1696573,0.1620139,11.29274,0.08493055,,0.115,0.003,52.73,29.12,57.46,298.4,311.9,-28.35,-14.44,1.979,-42.79
2/10/2021 12:00,-0.08792182,0.08671741,0.1697455,0.1620755,14.49398,0.8274304,,0.114,0.554,50.69,39.92,77.15,298.2,315.2,-37.22,-18.03,1.933,-55.25
2/10/2021 13:00,-0.09319093,0.08682773,0.1698269,0.1621337,22.24698,1.313055,,0.35,1.29,49.4,65.6,126.2,298.2,321.2,-60.36,-23.67,1.924,-84
2/10/2021 14:00,-0.09985165,0.08698262,0.1699172,0.162195,48.54928,2.210834,,0.186,1.915,39.36,104.2,223.1,293.7,328.4,-120.9,-35.47,2.217,-156.4
2/10/2021 15:00,-0.1138567,0.08717271,0.1700055,0.1622072,78.27979,1.772291,,0.103,2.757,43.53,113.1,182.7,287.1,331.2,-69.24,-44.58,1.641,-113.8
2/10/2021 16:00,-0.1125901,0.08732793,0.1700048,0.1622499,48.3878,1.467986,,0.087,1.934,45.55,75.53,95.3,271,324,-19.74,-53.82,1.432,-73.56
2/10/2021 17:00,-0.09683625,0.08754066,0.1700264,0.1622879,-47.07285,1.151875,,0.086,0.365,51.99,8.72,17.02,235.9,307.4,-8.29,-72.36,1.982,-80.7
2/10/2021 18:00,-0.09395141,0.08778205,0.1700859,0.1623552,-53.96957,1.113958,,0.087,-0.493,45.85,0.03,1.772,222.6,297.1,-1.743,-74.17,1.674,-75.92
2/10/2021 19:00,-0.09460288,0.0879164,0.170195,0.162441,-48.80045,1.949583,,0.15,-0.088,46.13,-0.955,-0.177,225.1,295.9,-0.802,-71.4,0.156,-72.2
2/10/2021 20:00,-0.08903096,0.08810163,0.1703741,0.1624598,-36.46098,1.159444,,0.128,-0.437,46.93,-0.644,-0.183,245.2,295.3,-0.456,-50.13,0.305,-50.58
2/10/2021 21:00,-0.08951992,0.08825803,0.1705836,0.1625279,-32.33218,1.424583,,0.107,-0.355,49.23,-0.677,-0.24,247.4,296.6,-0.433,-49.49,0.327,-49.92
2/10/2021 22:00,-0.09146237,0.08845144,0.170832,0.1625503,-42.37802,2.050001,,0.087,-0.244,51.96,-0.725,-0.006,238.3,296.7,-0.734,-58.91,0.006,-59.64
2/10/2021 23:00,-0.08984383,0.08859704,0.171091,0.1626075,-27.6614,2.392846,,0.128,-0.523,59.06,-0.47,-0.082,266.9,301.5,-0.384,-35.22,0.394,-35.61
2/11/2021 0:00,-0.0885888,0.08874512,0.1713425,0.1626662,-18.50581,2.300763,,0.108,-0.686,55.31,-0.333,-0.091,280,303.4,-0.238,-24.1,0.463,-24.33
2/11/2021 1:00,-0.08856201,0.08890487,0.1715634,0.1627159,-25.06015,2.296111,,0.106,-0.859,53.9,-0.419,-0.125,269.1,300.9,-0.276,-32.36,0.416,-32.64
2/11/2021 2:00,-0.0899058,0.08910993,0.1717547,0.1627681,-16.70094,1.380069,,0.105,-1.365,56.34,-0.297,-0.157,277.5,299.3,-0.135,-21.12,0.587,-21.26
2/11/2021 3:00,-0.0883939,0.0892391,0.1719132,0.1628453,-8.176112,1.652986,,0.105,-1.55,59.48,-0.195,-0.114,288.2,300.4,-0.078,-11.03,0.623,-11.11
2/11/2021 4:00,-0.08761156,0.08940786,0.1720406,0.1628907,-7.247969,1.224583,,0.104,-1.545,53.54,-0.197,-0.143,288.4,300.5,-0.05,-10.99,0.745,-11.04
2/11/2021 5:00,-0.08745651,0.08961302,0.1721426,0.1629642,-5.482158,1.6475,,0.105,-1.526,57.07,-0.19,-0.163,290,300.5,-0.022,-9.55,0.922,-9.57
2/11/2021 6:00,-0.08639314,0.08982442,0.1722346,0.163015,-7.494954,1.954304,,0.105,-1.586,52.17,-0.245,-0.145,284.6,299.8,-0.098,-14.08,0.652,-14.17
2/11/2021 7:00,-0.0829294,0.08998729,0.1723428,0.1630822,-7.711985,1.57,,0.105,-1.726,57.93,-0.149,-0.052,286.2,299.4,-0.095,-12,1.756,-12.09
2/11/2021 8:00,-0.08101068,0.09016994,0.1723918,0.1631272,-4.405512,1.574792,,0.105,-1.494,59.98,2.486,4.489,290.7,301.7,-2.007,-10.38,2.003,-12.39
2/11/2021 9:00,-0.08741463,0.09034099,0.1724882,0.1631888,4.416497,2.12139,,0.105,-1.2,60.87,11.25,18.91,296.7,306,-7.665,-10.17,1.69,-17.83
2/11/2021 10:00,-0.08129416,0.09055351,0.1725675,0.1632082,13.64281,1.85382,,0.104,-0.873,60.49,23.76,39.39,298.8,309.7,-15.64,-11.69,1.665,-27.34
2/11/2021 11:00,-0.06824459,0.09069614,0.1726309,0.1631948,23.43169,2.59125,,0.103,-0.318,60.56,45.8,75.54,299.6,314.8,-29.66,-16.07,1.65,-45.72
2/11/2021 12:00,-0.07208624,0.09098899,0.1726986,0.1632343,34.609,2.739861,,0.101,0.112,56.57,60.41,99.8,300.9,318.2,-38.26,-18.5,1.651,-56.75
2/11/2021 13:00,-0.08117413,0.09121209,0.1727687,0.1632792,54.60723,2.727082,,0.098,1.123,50.41,87.7,144.4,295.5,324.1,-57.67,-29.38,1.647,-87
2/11/2021 14:00,-0.08610619,0.09138455,0.1728028,0.1633289,59.26785,2.799653,,0.096,1.402,53.52,94.5,158.6,289.4,326.3,-63.42,-37.66,1.662,-101.1
2/11/2021 15:00,-0.0831175,0.09163678,0.1728075,0.1633671,20.80272,2.281457,,0.096,0.68,57.48,43.87,67.12,295,320.9,-23.16,-26.76,1.536,-49.92
2/11/2021 16:00,-0.08059844,0.09189978,0.172872,0.1634405,48.36779,1.634444,,0.096,1.519,48.74,56.94,73.08,288.9,322.6,-16.09,-34.64,1.37,-50.73
2/11/2021 17:00,-0.08703978,0.0921921,0.1728737,0.1635093,-0.8705393,0.798472,,0.098,0.792,54.67,10.21,15.65,299.5,317.3,-5.424,-18.78,1.558,-24.2
2/11/2021 18:00,-0.08631719,0.09249199,0.1729194,0.1635334,-10.69502,0.8001387,,0.099,0.076,59.46,0.81,1.545,296.1,313.2,-0.735,-17.98,-4.945,-18.72
2/11/2021 19:00,-0.08239584,0.0927371,0.1729529,0.1635958,-13.90578,0.1584027,,0.098,-0.64,70.78,-0.258,-0.122,295.6,310.7,-0.137,-15.98,0.459,-16.11
2/11/2021 20:00,-0.07933324,0.09300563,0.1729913,0.1636459,-16.33264,0.1104861,,0.098,-1.83,85.6,-0.18,-0.074,298.1,308.1,-0.106,-9.49,0.423,-9.59
2/11/2021 21:00,-0.07316563,0.09331151,0.1730456,0.1636983,-17.2573,0,,0.102,-1.912,82,-0.115,0.012,296.8,306.5,-0.128,-8.59,-0.238,-8.72
2/11/2021 22:00,-0.07401216,0.09355938,0.1730557,0.1637218,-15.91444,0.1593055,,0.102,-1.606,75.45,-0.122,0.007,299.9,307.6,-0.129,-6.659,-0.099,-6.789
2/11/2021 23:00,-0.07203878,0.0938645,0.1730288,0.1637594,-19.30418,0.5872221,,0.098,-4.261,79.98,-0.2,-0.383,291.6,300.2,0.194,-8.68,0.084,-8.49
2/12/2021 0:00,-0.04300028,0.09417392,0.1729608,0.1638132,-7.80849,0.8095136,,0.098,-11.82,82,-0.013,0.115,276.4,279.4,-0.129,-4.666,-2.423,-4.795
2/12/2021 1:00,-0.03352703,0.09444921,0.173009,0.1638977,-8.630544,0.4665278,,0.099,-10.5,83.4,0.09,0.325,279.3,281.2,-0.23,-3.693,2.627,-3.923
2/12/2021 2:00,-0.04169447,0.0947753,0.1730889,0.1639232,-20.60271,0.1575,,0.099,-6.205,75.62,-0.052,0.194,274.5,288.5,-0.245,-14.82,7.243,-15.06
2/12/2021 3:00,-0.0552803,0.09510876,0.1731604,0.1639429,-32.4979,0.1686805,,0.099,-3.315,70.71,-0.174,-0.061,277.4,294.6,-0.11,-16.38,-0.189,-16.49
2/12/2021 4:00,-0.06002969,0.09542201,0.1731823,0.1640018,-27.17171,0.6731247,,0.099,-4.137,70.93,-0.145,-0.096,280.9,294.4,-0.038,-13.24,0.285,-13.28
2/12/2021 5:00,-0.06011844,0.09574697,0.1732565,0.164046,-10.16948,0.5364584,,0.099,-4,77.71,-0.022,0.065,288.1,295.7,-0.09,-7.606,3.384,-7.696
2/12/2021 6:00,-0.05693987,0.09607376,0.1732684,0.1640568,-3.869818,0.3082638,,0.091,-6.572,76.64,-0.174,-0.392,290.9,291.8,0.232,-0.689,0.431,-0.457
2/12/2021 7:00,-0.04338142,0.09642308,0.1733099,0.164076,-4.284075,0.2602083,,0.088,-7.155,72.21,0.217,0.263,289,289.7,-0.043,-1.38,-0.868,-1.423
2/12/2021 8:00,-0.02966885,0.09672583,0.173281,0.1641451,-1.137654,0.8141669,,0.087,-14.73,80.4,1.298,2.129,276.3,271.9,-0.826,3.752,1.393,2.926
2/12/2021 9:00,-0.01278669,0.09707133,0.1733608,0.164193,5.836571,0.4963889,,0.088,-14.59,80.1,4.224,7.429,277.5,271.3,-3.206,5.665,1.758,2.459
2/12/2021 10:00,-0.008127848,0.09745528,0.1734212,0.1642346,4.815567,0.4906946,,0.09,-13.89,81.1,4.776,8.79,277.6,271.8,-4.011,4.831,1.836,0.82
2/12/2021 11:00,-0.01493505,0.09782227,0.1735045,0.1642723,5.237048,0.2377083,,0.094,-11.55,80.7,6.225,11.58,283.9,278.1,-5.355,4.118,1.86,-1.237
2/12/2021 12:00,-0.02127668,0.09816321,0.1735231,0.1642858,10.88412,0.4756944,,0.096,-10.53,83.3,12.84,23.17,286,281.7,-10.33,2.362,1.805,-7.969
2/12/2021 13:00,-0.01931958,0.0985458,0.1735452,0.1642586,33.3805,0.438611,,0.099,-7.803,75,36.85,64.47,292.6,292.4,-27.65,0.258,1.759,-27.39
2/12/2021 14:00,-0.03302349,0.09889973,0.173705,0.1642268,66.57743,0.6177083,,0.099,-2.28,58.79,71.77,123,303.3,315,-51.48,-12.17,1.72,-63.65
2/12/2021 15:00,-0.06457426,0.09929541,0.1737673,0.1642729,40.28155,1.636249,,0.096,2.23,63.06,57.85,92,300.3,325.3,-34.02,-25.97,1.589,-59.99
2/12/2021 16:00,-0.06092283,0.09966583,0.1738792,0.1643233,-6.591382,1.753333,,0.098,0.936,68.62,20.66,34.41,303.5,318.5,-13.74,-16.05,1.692,-29.79
2/12/2021 17:00,-0.05872481,0.1001534,0.1738537,0.1643784,-5.100614,1.044236,,0.092,-5.609,81,7.321,12.58,294.8,299.9,-5.286,-5.717,1.729,-11
2/12/2021 18:00,-0.02287716,0.1005579,0.1738518,0.1644226,-3.596053,0.8945833,,0.098,-12.9,85.1,0.597,1.116,280.5,277.9,-0.523,0.83,1.815,0.307
2/12/2021 19:00,-0.00988049,0.1009403,0.173812,0.1644954,-1.024658,0.5555556,,0.098,-13.17,85.1,0.09,0.204,276.6,274.3,-0.117,0.715,3.561,0.598
2/12/2021 20:00,-0.006102244,0.1012905,0.1740195,0.1645268,-3.355878,0.3290972,,0.099,-12.27,83.4,0.041,0.203,274.7,275,-0.16,-2.232,1.544,-2.391
2/12/2021 21:00,-0.008380975,0.1016659,0.1739394,0.1645349,0.6920669,0.259236,,0.1,-11.72,85.9,0.07,0.074,281.2,276.6,-0.001,3.025,1.303,3.024
2/12/2021 22:00,-0.007241482,0.1020553,0.1741879,0.1645619,-2.081521,0,,0.106,-11.63,90.9,0.16,0.297,283.1,276.8,-0.138,4.529,2.368,4.391
2/12/2021 23:00,-0.0254542,0.1024666,0.1740554,0.1645912,1.765601,0.09444443,,0.249,-6.496,90.2,0.102,0.034,293.7,290.6,0.06,2.457,0.681,2.517
2/13/2021 0:00,-0.02169435,0.102855,0.173952,0.1646206,12.22039,0.434722,,0.152,-11.52,86.6,0.047,-0.144,282.3,275.9,0.187,5.56,1.874,5.747
2/13/2021 1:00,-0.01907738,0.1032406,0.1739786,0.1646497,-28.82001,1.003611,,0.215,-6.276,74.56,0.394,0.692,287,289.5,-0.303,-2.53,1.922,-2.833
2/13/2021 2:00,-0.04531487,0.1036581,0.1740129,0.1646473,-7.898159,1.244722,,0.126,-2.644,75.69,-0.047,-0.067,290.2,298.9,0.018,-7.337,0.767,-7.318
2/13/2021 3:00,-0.04673953,0.1040768,0.173985,0.1646735,-11.87337,1.546458,,0.132,-2.429,72.02,-0.138,-0.051,282.6,297.9,-0.087,-13.86,0.807,-13.95
2/13/2021 4:00,-0.0441558,0.1044306,0.17397,0.1646962,-7.174053,1.300139,,0.252,-3.936,75.63,-0.036,-0.09,290.9,294.8,0.018,-3.581,30.2,-3.563
2/13/2021 5:00,-0.04829483,0.1048013,0.1739809,0.1647262,-4.559052,1.006389,,0.199,-2.932,82.8,-0.073,-0.092,295.1,300.2,0.019,-3.535,1.096,-3.516
2/13/2021 6:00,-0.04652261,0.1051788,0.1739604,0.1647465,4.32175,0.8074301,,0.304,-4.682,78.59,-0.062,-0.232,295,295.7,0.163,0.092,-0.73,0.253
2/13/2021 7:00,-0.02045898,0.1055343,0.1739007,0.1647731,5.315034,0.9103474,,0.232,-12.36,89.4,0.497,0.5,282.4,272.1,-0.025,9.15,1.604,9.12
2/13/2021 8:00,-0.02556483,0.1058867,0.1739307,0.1647791,-33.88424,1.060555,,0.169,-5.012,67.13,12.25,25.51,290.7,292.1,-13.28,-1.278,5.611,-14.56
2/13/2021 9:00,-0.004495493,0.1062031,0.1738529,0.1648021,-35.77999,1.319027,,0.735,-15.23,73.36,40.83,88.9,268.3,266.5,-47.96,1.421,2.147,-46.54
2/13/2021 10:00,0.04217038,0.1065801,0.1738421,0.1647587,-110.7169,1.041806,,0.82,-17.09,71.14,71.51,160.1,264,266,-88.9,-3.37,2.236,-92.2
2/13/2021 11:00,0.04357995,0.1069503,0.1738445,0.1647669,-111.5312,1.065347,,0.151,-15.74,68.41,71.63,154.3,272.5,270.5,-82.6,0.315,2.151,-82.3
2/13/2021 12:00,0.03601922,0.1073017,0.1738388,0.1647804,-91.63706,0.9630554,,0.21,-14.06,72.56,61.57,131.8,273.4,273.6,-70.19,-2.21,2.14,-72.4
2/13/2021 13:00,0.03564165,0.1076871,0.1738367,0.1648052,-80.93528,0.9427079,,0.181,-12.95,78.67,52.76,113.5,273.2,274.9,-60.71,-3.642,2.152,-64.36
2/13/2021 14:00,0.03536716,0.1080211,0.1737941,0.1648013,-62.00101,1.206945,,0.142,-12.47,80.9,41.53,89.8,273.3,274.2,-48.24,-2.807,2.162,-51.05
2/13/2021 15:00,0.04267909,0.1084133,0.1737681,0.1648289,-37.44057,1.384027,,0.163,-13.89,82.8,28.32,61.13,265.7,267,-32.79,-3.139,2.158,-35.93
2/13/2021 16:00,0.04154646,0.1087869,0.1737592,0.1648759,-24.27349,1.31,,0.563,-16.28,80.9,19.87,42.58,256.5,258.2,-22.68,-2.116,2.146,-24.79
2/13/2021 17:00,0.04378357,0.1091,0.1736731,0.1649547,-8.562812,0.9929861,,0.266,-18.18,82.4,6.649,14.55,244.8,248.8,-7.902,-3.952,2.201,-11.85
2/13/2021 18:00,0.05348146,0.1094606,0.1736661,0.1650133,-0.203776,0.899583,,0.259,-19.71,82.4,0.704,1.665,237.7,241.7,-0.96,-3.619,1.049,-4.579
2/13/2021 19:00,0.06267217,0.1098128,0.1736428,0.1650318,0.44443,0.8745835,,0.227,-20.79,81.6,-0.026,0.037,234.2,237.4,-0.065,-2.994,-1.233,-3.059
2/13/2021 20:00,0.07042321,0.1101541,0.1736157,0.1650452,0.5448567,1.077083,,0.178,-21.74,79.68,-0.046,0.009,228.5,232.6,-0.053,-3.853,1.806,-3.906
2/13/2021 21:00,0.07874043,0.1104175,0.1736158,0.165047,0.000270879,1.484513,,0.33,-22.79,76.55,-0.022,0.006,224.9,228.2,-0.026,-2.246,1.54,-2.271
2/13/2021 22:00,0.0828492,0.110678,0.1737461,0.1650794,-0.3219124,1.18257,,0.209,-23.56,75.16,-0.048,0.013,220.9,225.8,-0.064,-4.452,0.678,-4.516
2/13/2021 23:00,0.08967209,0.1109112,0.1737595,0.1650929,-1.118433,1.149583,,0.204,-24.56,71.57,-0.08,0.014,214.1,221.6,-0.096,-7.122,0.117,-7.218
2/14/2021 0:00,0.09637713,0.1110795,0.1736805,0.1651,-1.132547,1.201736,,0.389,-25.21,73.15,0.01,0.045,220.4,221.3,-0.038,-0.83,-1.573,-0.868
2/14/2021 1:00,0.0975324,0.1112479,0.1736806,0.1651129,-1.166622,0.8739582,,0.283,-25.54,73.75,-0.009,0.055,217.8,219.7,-0.064,-1.87,0.556,-1.934
2/14/2021 2:00,0.1028076,0.1113573,0.1736791,0.165141,-1.666517,1.35618,,0.205,-25.65,69.54,0.004,0.041,217.8,218.2,-0.039,-0.229,-0.258,-0.268
2/14/2021 3:00,0.1011091,0.1114872,0.1736943,0.165132,-1.095505,1.296875,,0.206,-25.77,72.25,0.035,0.048,220.3,218.8,-0.01,1.4,2.03,1.39
2/14/2021 4:00,0.1051002,0.1115419,0.173675,0.1651528,-1.057622,1.318334,,0.201,-26.04,70.02,0.041,0.044,220,218.2,0,2.009,2.689,2.01
2/14/2021 5:00,0.1094002,0.1115328,0.1736362,0.1651364,-1.318236,1.370763,,0.197,-26.24,68.45,0.039,0.044,218.5,217.4,-0.005,1.673,2.374,1.669
2/14/2021 6:00,0.1078367,0.1114758,0.1736162,0.1651763,-1.358602,1.218819,,0.212,-26.4,71.29,0.01,0.041,215.6,216.6,-0.033,-0.456,-3.737,-0.489
2/14/2021 7:00,0.1088464,0.1115137,0.1735727,0.1651665,-1.434518,0.7029167,,0.217,-26.72,71.76,0.067,0.326,209.9,215.1,-0.259,-4.897,6.523,-5.156
2/14/2021 8:00,0.1173185,0.111591,0.1735668,0.1652169,-14.17365,0.000763889,,0.215,-26.7,71.15,5.999,15.29,179.5,206.7,-9.3,-26.85,2.573,-36.15
2/14/2021 9:00,0.1342402,0.111671,0.1735811,0.1651123,-135.9222,0,,0.209,-24.38,54.76,64.59,179.4,167.1,220.7,-114.8,-53.17,3.021,-168
2/14/2021 10:00,0.1152464,0.1117924,0.1735393,0.165085,-227.885,1.274236,,0.209,-21.81,53.61,129.2,346.4,172.4,244.1,-217.4,-72.26,2.686,-289.7
2/14/2021 11:00,0.0962304,0.1119104,0.1734876,0.1650597,-264.0045,1.529445,,0.211,-19.93,48.75,166.8,426.1,180.7,258.5,-259.3,-79.11,2.558,-338.5
2/14/2021 12:00,0.0776574,0.1119599,0.1734512,0.165056,-264.3768,1.63993,,0.268,-18.46,49.89,187.5,452.6,186.3,267.1,-265.2,-81.8,2.416,-347
2/14/2021 13:00,0.06403181,0.1120347,0.1734196,0.1650302,-238.4757,1.481806,,0.258,-17.2,49.66,167.6,397.9,189.7,268.6,-230.2,-79.31,2.448,-309.5
2/14/2021 14:00,0.05274226,0.1120504,0.1733871,0.1649961,-185.5568,1.384999,,0.211,-16.7,52.36,107.8,322.2,190.1,265.2,-214.5,-76.29,5.285,-290.8
2/14/2021 15:00,0.04426786,0.1120658,0.1733317,0.1649992,-99.34127,1.309236,,0.212,-15.98,53.66,123.6,228.9,188.1,260.2,-105.2,-72.87,1.906,-178.1
2/14/2021 16:00,0.03979365,0.1120315,0.1732534,0.165071,-16.67153,1.086042,,0.215,-16.85,63.95,56.68,96.5,183.4,244,-39.78,-61.5,2.43,-101.3
2/14/2021 17:00,0.06633122,0.1120242,0.1731744,0.1650979,-11.87287,0.006527777,,0.397,-19.23,70.67,4.432,13.51,175.5,223.4,-9.08,-47.57,3.051,-56.64
