DateTime,Ta_C,RH ,e_kPa,Rn_Wm2,u_ms,udir,Snow_m,Rs_in,Rs_out,Rl_in,Rl_out,Rs_net,Rl_net,albedo,Rn
2/12/2021 16:00,-2.015,0.706,0.372,-62.74,1.989,228.6,0.123,,,,,,,,
2/12/2021 17:00,-2.211,0.734,0.381,-25.42,1.174,203.9,0.125,,,,,,,,
2/12/2021 18:00,-2.168,0.678,0.353,-28.85,1.772,222.6,0.12,,,,,,,,
2/12/2021 19:00,-2.986,0.816,0.4,-17.28,0.984,259,0.124,,,,,,,,
2/12/2021 20:00,-2.9,0.783,0.386,-12.11,1.31,268.9,0.128,,,,,,,,
2/12/2021 21:00,-2.415,0.722,0.37,-7.786,1.154,221.2,0.127,,,,,,,,
2/12/2021 22:00,-3.629,0.817,0.382,-9.86,1.25,251.6,0.132,,,,,,,,
2/12/2021 23:00,-3.139,0.705,0.342,-20.15,1.817,221.6,0.133,,,,,,,,
2/13/2021 0:00,-4.013,0.747,0.339,-12.17,1.277,239.2,0.134,,,,,,,,
2/13/2021 1:00,-4.277,0.683,0.304,-49.93,1.885,253.9,0.136,,,,,,,,
2/13/2021 2:00,-4.342,0.659,0.292,-45.78,2.527,243.7,0.135,,,,,,,,
2/13/2021 3:00,-4.388,0.666,0.294,-38.14,2.551,246.5,0.127,,,,,,,,
2/13/2021 4:00,-3.991,0.626,0.285,-43.13,2.312,225,0.131,,,,,,,,
2/13/2021 5:00,-4.147,0.635,0.285,-35.05,2.115,256,0.129,,,,,,,,
2/13/2021 6:00,-4.083,0.61,0.276,-48.97,2.45,245.5,0.129,,,,,,,,
2/13/2021 7:00,-3.969,0.624,0.284,-24.78,1.666,220.7,0.128,,,,,,,,
2/13/2021 8:00,-3.646,0.613,0.286,11.36,0.461,94.2,0.127,,,,,,,,
2/13/2021 9:00,-2.999,0.579,0.284,15.85,1.361,283.8,0.125,,,,,,,,
2/13/2021 10:00,-1.939,0.544,0.288,72.61,0.286,136.4,0.124,,,,,,,,
2/13/2021 11:00,-1.928,0.547,0.29,12.36,0.503,241.7,0.123,,,,,,,,
2/13/2021 12:00,-1.131,0.606,0.34,83.5,1.23,279.5,0.12,,,,,,,,
2/13/2021 13:00,-2.111,0.556,0.291,51.04,0.489,29.63,0.121,,,,,,,,
2/13/2021 14:00,-7.032,0.655,0.236,-0.36,0.488,350.5,0.117,,,,,,,,
2/13/2021 15:00,-14.26,0.746,0.152,-32.45,0.345,342.9,0.126,,,,,,,,
2/13/2021 16:00,-15.93,0.749,0.133,-27.95,0.149,24.89,0.13,,,,,,,,
2/13/2021 17:00,-19.84,0.766,0.097,-3.076,0.315,5.017,0.131,,,,,,,,
2/13/2021 18:00,-21.59,0.791,0.086,2.818,0.115,344,0.134,,,,,,,,
2/13/2021 19:00,-23.36,0.792,0.074,0.271,0.383,8.85,0.137,,,,,,,,
2/13/2021 20:00,-24.8,0.788,0.065,-1.895,0.132,0.017,0.137,,,,,,,,
2/13/2021 21:00,-25.82,0.773,0.058,2.2,0.1,36.78,0.136,,,,,,,,
2/13/2021 22:00,-27.6,0.791,0.05,-8.93,0.085,20.91,0.136,,,,,,,,
2/13/2021 23:00,-28.55,0.781,0.045,-13.64,0.073,15.18,0.136,,,,,,,,
2/14/2021 0:00,-28.77,0.774,0.044,-6.471,0.075,1.53,0.136,,,,,,,,
2/14/2021 1:00,-28.43,0.768,0.045,-0.666,0.121,351.4,0.136,,,,,,,,
2/14/2021 2:00,-28.5,0.761,0.045,-0.327,0.036,22.37,0.133,,,,,,,,
2/14/2021 3:00,-28.97,0.756,0.042,-1.717,0.097,14.79,0.139,,,,,,,,
2/14/2021 4:00,-29.36,0.753,0.041,-2.033,0.104,20.26,0.14,,,,,,,,
2/14/2021 5:00,-29.79,0.757,0.039,-5.219,0,0,0.146,,,,,,,,
2/14/2021 6:00,-29.69,0.747,0.039,-3.14,0.032,358.2,0.146,,,,,,,,
2/14/2021 7:00,-29.42,0.731,0.039,-4.971,0.057,289.3,0.146,,,,,,,,
2/14/2021 8:00,-28.22,0.706,0.042,-37.21,0.192,337.2,0.144,,,,,,,,
2/14/2021 9:00,-27.05,0.684,0.046,-33.62,0,0,0.142,,,,,,,,
2/14/2021 10:00,-22.94,0.609,0.059,-21.93,0.568,18.57,0.139,,,,,,,,
2/14/2021 11:00,-20.65,0.58,0.069,-170.9,0.503,28.69,0.137,,,,,,,,
2/14/2021 12:00,-19.95,0.585,0.074,-184.6,0.67,18.93,0.136,,,,,,,,
2/14/2021 13:00,-17.24,0.526,0.083,-266.7,0.544,359.9,0.133,,,,,,,,
2/14/2021 14:00,-16.73,0.521,0.086,-71.64,0.735,25.91,0.133,,,,,,,,
2/14/2021 15:00,-17.08,0.576,0.093,-164.4,0.704,8.78,0.138,,,,,,,,
2/14/2021 16:00,-17.52,0.592,0.092,11.88,0.72,357,0.141,,,,,,,,
2/14/2021 17:00,-20.33,0.655,0.08,-13.2,0.019,296.4,0.142,,,,,,,,
2/14/2021 18:00,-23.39,0.769,0.072,-11.18,0.021,289.5,0.143,,,,,,,,
2/14/2021 19:00,-25.55,0.799,0.061,-6.151,0,0,0.142,,,,,,,,
2/14/2021 20:00,-26.23,0.802,0.058,-9.36,0.041,210.8,0.142,,,,,,,,
2/14/2021 21:00,-25.01,0.809,0.065,-17.22,0.441,136.5,0.144,,,,,,,,
2/14/2021 22:00,-23.03,0.848,0.082,-55.84,0.511,144.6,0.146,,,,,,,,
2/14/2021 23:00,-17.39,0.82,0.129,6.129,0.42,174.1,0.138,,,,,,,,
2/15/2021 0:00,-13.95,0.732,0.153,-64.1,1.513,274,0.147,,,,,,,,
2/15/2021 1:00,-13.05,0.59,0.132,-25.16,1.595,212.3,0.141,,,,,,,,
2/15/2021 2:00,-13.33,0.624,0.137,-16.91,1.686,254.6,0.142,,,,,,,,
2/15/2021 3:00,-14.01,0.604,0.125,-7.281,1.049,232.1,0.142,,,,,,,,
2/15/2021 4:00,-13.45,0.557,0.121,-41.51,3.115,265.4,0.141,,,,,,,,
2/15/2021 5:00,-13.51,0.548,0.118,-36.67,2.666,256.7,0.137,,,,,,,,
2/15/2021 6:00,-14.22,0.593,0.121,-49.69,2.728,211.3,0.14,,,,,,,,
2/15/2021 7:00,-14,0.557,0.116,-58.46,2.977,257.8,0.139,,,,,,,,
2/15/2021 8:00,-13.79,0.558,0.118,-63.81,0.771,208.4,0.138,,,,,,,,
2/15/2021 9:00,-12.56,0.532,0.124,140.4,1.585,192.9,0.137,,,,,,,,
2/15/2021 10:00,-11.44,0.515,0.131,-19.38,1.394,204.7,0.137,,,,,,,,
2/15/2021 11:00,-8.93,0.49,0.152,-142.6,1.762,208.1,0.135,,,,,,,,
2/15/2021 12:00,-8.06,0.481,0.16,260.7,2.32,192.1,0.136,,,,,,,,
2/15/2021 13:00,-7.783,0.502,0.171,12.97,2.095,233.7,0.135,,,,,,,,
2/15/2021 14:00,-8.74,0.596,0.188,1.711,1.997,255.5,0.138,,,,,,,,
2/15/2021 15:00,-8.46,0.577,0.187,-57,3.235,259.1,0.138,,,,,,,,
2/15/2021 16:00,-8.73,0.623,0.197,29.19,0.664,182,0.137,,,,,,,,
2/15/2021 17:00,-10.09,0.614,0.175,-53.83,1.564,280.6,0.138,,,,,,,,
2/15/2021 18:00,-10.63,0.709,0.193,-56.04,2.185,261.1,0.138,,,,,,,,
2/15/2021 19:00,-10.57,0.703,0.192,-54.29,1.636,237.4,0.138,,,,,,,,
2/15/2021 20:00,-10.09,0.653,0.186,-66.28,3.031,267,0.137,,,,,,,,
2/15/2021 21:00,-9.93,0.655,0.189,-55.29,1.627,253.6,0.138,,,,,,,,
2/15/2021 22:00,-9.15,0.672,0.206,-20.97,2.785,273,0.138,,,,,,,,
2/15/2021 23:00,-8.94,0.615,0.191,-50.49,2.138,234.2,0.137,,,,,,,,
2/16/2021 0:00,-9.16,0.69,0.211,-63.86,2.001,213.2,0.138,,,,,,,,
2/16/2021 1:00,-8.72,0.67,0.212,-55.86,2.031,242.7,0.137,,,,,,,,
2/16/2021 2:00,-8.73,0.659,0.208,-60.46,2.189,251.5,0.137,,,,,,,,
2/16/2021 3:00,-9.16,0.7,0.214,-67.31,1.487,210.1,0.137,,,,,,,,
2/16/2021 4:00,-8.66,0.602,0.191,-73.64,2.302,240.6,0.137,,,,,,,,
2/16/2021 5:00,-9.01,0.656,0.203,-52.26,2.316,212.8,0.137,,,,,,,,
2/16/2021 6:00,-9.4,0.732,0.22,-13.13,2.083,230.8,0.139,,,,,,,,
2/16/2021 7:00,-9.47,0.648,0.193,-63.15,1.71,233.8,0.139,,,,,,,,
2/16/2021 8:00,-8.8,0.587,0.185,-68.98,2.582,253.9,0.139,,,,,,,,
2/16/2021 9:00,-7.223,0.515,0.183,199.5,1.63,241.9,0.138,,,,,,,,
2/16/2021 10:00,-6.128,0.476,0.184,291.8,2.504,270.3,0.136,,,,,,,,
2/16/2021 11:00,-4.584,0.439,0.191,-174.4,1.59,252.7,0.135,,,,,,,,
2/16/2021 12:00,-4.888,0.535,0.228,234.2,1.495,252,0.135,,,,,,,,
2/16/2021 13:00,-3.813,0.441,0.204,90.7,1.266,230,0.133,,,,,,,,
2/16/2021 14:00,-2.988,0.363,0.178,267.6,1.648,237.1,0.133,,,,,,,,
2/16/2021 15:00,-5.306,0.419,0.173,23.37,1.583,272.6,0.135,,,,,,,,
2/16/2021 16:00,-5.816,0.485,0.192,-31.88,1.596,267,0.134,,,,,,,,
2/16/2021 17:00,-6.842,0.536,0.196,-48.41,0.853,218.9,0.135,,,,,,,,
2/16/2021 18:00,-8.61,0.586,0.187,-34.85,0.78,273,0.135,,,,,,,,
2/16/2021 19:00,-9.72,0.726,0.213,-69.3,0.236,267.7,0.135,,,,,,,,
2/16/2021 20:00,-12.59,0.801,0.187,-39.1,0.243,41.34,0.134,,,,,,,,
2/16/2021 21:00,-12.55,0.735,0.172,-33.68,0.048,284.3,0.133,,,,,,,,
2/16/2021 22:00,-13.28,0.785,0.173,-27.25,0.301,96.3,0.133,,,,,,,,
2/16/2021 23:00,-14.47,0.845,0.169,-45.53,0.135,180.1,0.135,,,,,,,,
2/17/2021 0:00,-11.66,0.826,0.207,-44.38,0.305,235.6,0.139,,,,,,,,
2/17/2021 1:00,-10.57,0.645,0.176,-64.55,0.837,217,0.136,,,,,,,,
2/17/2021 2:00,-12.36,0.703,0.167,-42.24,0.154,221.8,0.136,,,,,,,,
2/17/2021 3:00,-10.98,0.655,0.173,-62.44,0.784,251,0.135,,,,,,,,
2/17/2021 4:00,-10.45,0.656,0.181,-28.8,1.477,267.6,0.137,,,,,,,,
2/17/2021 5:00,-11.8,0.679,0.168,-57.35,0.433,209.6,0.135,,,,,,,,
2/17/2021 6:00,-11.65,0.667,0.168,-45.17,0.487,297.1,0.136,,,,,,,,
2/17/2021 7:00,-15.03,0.791,0.151,-35.11,0.036,147.4,0.134,,,,,,,,
2/17/2021 8:00,-14.03,0.755,0.156,-11.41,0.074,210.2,0.135,,,,,,,,
2/17/2021 9:00,-8.93,0.54,0.168,106.5,0.14,355.2,0.132,,,,,,,,
2/17/2021 10:00,-7.019,0.551,0.199,70.63,0.389,102.9,0.132,,,,,,,,
2/17/2021 11:00,-6.278,0.537,0.205,52.81,0.404,40.18,0.135,,,,,,,,
2/17/2021 12:00,-7.524,0.754,0.262,-106,0.391,22.04,0.136,,,,,,,,
2/17/2021 13:00,-8.27,0.847,0.278,-105.6,0.151,38.69,0.152,,,,,,,,
2/17/2021 14:00,-7.106,0.752,0.27,-103.1,0.446,18.77,0.148,,,,,,,,
2/17/2021 15:00,-7.689,0.772,0.265,-85.9,0.244,21.15,0.155,,,,,,,,
2/17/2021 16:00,-9.52,0.838,0.249,-20.8,0.057,259.6,0.179,,,,,,,,
2/17/2021 17:00,-10.29,0.851,0.238,-21.14,0,0,0.21,,,,,,,,
2/17/2021 18:00,-11.18,0.886,0.231,0.034,0.05,168.4,0.212,,,,,,,,
2/17/2021 19:00,-11.68,0.879,0.22,4.697,0.04,14.42,0.243,,,,,,,,
2/17/2021 20:00,-12.53,0.879,0.206,5.294,0,0,0.254,,,,,,,,
2/17/2021 21:00,-12.83,0.883,0.202,-0.766,0,0,0.252,,,,,,,,
2/17/2021 22:00,-13.06,0.881,0.197,0.439,0,0,0.263,,,,,,,,
2/17/2021 23:00,-14.06,0.862,0.178,13.97,0,0,0.272,,,,,,,,
2/18/2021 0:00,-16.51,0.858,0.145,5.849,0,0,0.27,,,,,,,,
2/18/2021 1:00,-19.1,0.85,0.115,14.43,0,0,0.268,,,,,,,,
2/18/2021 2:00,-20.75,0.848,0.1,-10.64,0,0,0.269,,,,,,,,
2/18/2021 3:00,-20.42,0.854,0.103,8.98,0,0,0.263,,,,,,,,
2/18/2021 4:00,-22.21,0.809,0.084,17.83,0,0,0.26,,,,,,,,
2/18/2021 5:00,-23.29,0.834,0.078,0.982,0,0,0.26,,,,,,,,
2/18/2021 6:00,-18.6,0.848,0.12,1.016,0,0,0.257,,,,,,,,
2/18/2021 7:00,-16.76,0.829,0.137,-78.87,0.582,272,0.259,,,,,,,,
2/18/2021 8:00,-14.4,0.697,0.14,-19.75,0.802,294,0.254,,,,,,,,
2/18/2021 9:00,-12.6,0.604,0.14,-35.78,1.569,227.3,0.252,,,,,,,,
2/18/2021 10:00,-11.4,0.514,0.132,320.8,4.062,279.5,0.237,,,,,,,,
2/18/2021 11:00,-10.57,0.511,0.14,-167,2.848,256,0.232,,,,,,,,
2/18/2021 12:00,-9.57,0.501,0.149,282.7,1.692,218.7,0.225,,,,,,,,
2/18/2021 13:00,-8.91,0.437,0.136,119.1,1.841,248.7,0.222,,,,,,,,
2/18/2021 14:00,-7.06,0.37,0.133,242.6,0.861,279.9,0.216,,,,,,,,
2/18/2021 15:00,-9.13,0.442,0.136,-186.2,1.329,186.3,0.224,,,,,,,,
2/18/2021 16:00,-10.48,0.494,0.136,57.7,1.535,251.1,0.222,,,,,,,,
2/18/2021 17:00,-12.82,0.526,0.12,-61.6,3.058,281,0.219,,,,,,,,
2/18/2021 18:00,-13.32,0.576,0.126,-56.36,1.424,280.5,0.22,,,,,,,,
2/18/2021 19:00,-13.45,0.63,0.137,-74.29,1.566,232,0.217,,,,,,,,
2/18/2021 20:00,-13.03,0.614,0.138,-80.5,1.72,220.6,0.23,,,,,,,,
2/18/2021 21:00,-13.21,0.598,0.132,-71.93,1.805,228.1,0.227,,,,,,,,
2/18/2021 22:00,-13.33,0.633,0.139,-73.38,2.465,250.7,0.227,,,,,,,,
2/18/2021 23:00,-12.91,0.56,0.127,-75.06,1.809,248.4,0.234,,,,,,,,
2/19/2021 0:00,-12.35,0.525,0.125,-75.7,1.883,217.6,0.238,,,,,,,,
2/19/2021 1:00,-12.05,0.503,0.122,-73.09,2.249,218.2,0.239,,,,,,,,
2/19/2021 2:00,-11.49,0.485,0.123,-64.44,2.564,205,0.236,,,,,,,,
2/19/2021 3:00,-10.88,0.419,0.112,-58.15,1.944,203.2,0.234,,,,,,,,
2/19/2021 4:00,-10.59,0.422,0.115,-53.69,2.618,204.6,0.233,,,,,,,,
2/19/2021 5:00,-9.65,0.409,0.12,-31.47,4.074,255.3,0.228,,,,,,,,
2/19/2021 6:00,-10.2,0.691,0.195,-46.14,3.222,248.9,0.224,,,,,,,,
2/19/2021 7:00,-9.01,0.614,0.19,-65.5,2.715,244.8,0.244,,,,,,,,
2/19/2021 8:00,-8.2,0.612,0.202,-49.82,2.273,237.6,0.242,,,,,,,,
2/19/2021 9:00,-7.402,0.435,0.152,183.3,3.767,215.8,0.244,,,,,,,,
2/19/2021 10:00,-6.949,0.521,0.189,300.6,3.502,243.1,0.239,,,,,,,,
2/19/2021 11:00,-5.901,0.527,0.207,-171.5,3.419,242.4,0.225,,,,,,,,
2/19/2021 12:00,-5.78,0.627,0.249,155.3,2.835,238.3,0.221,,,,,,,,
2/19/2021 13:00,-5.363,0.653,0.268,117.1,3.244,230.1,0.222,,,,,,,,
2/19/2021 14:00,-5.021,0.593,0.249,43.32,2.584,261.8,0.209,218.5,139.6,264.4,290.1,78.02,-26.53,0.644,51.49
2/19/2021 15:00,-5.412,0.629,0.257,2.082,3.226,254.1,0.207,118.1,79.74,258.7,286.2,38.1,-28.3,0.676,9.8
2/19/2021 16:00,-5.53,0.609,0.246,-11.46,1.82,209.1,0.21,35.47,26.67,264,284.5,8.79,-21.28,0.757,-12.49
2/19/2021 17:00,-5.562,0.614,0.248,-28.55,2.356,219.8,0.211,6.578,7.142,255.5,282.7,-0.563,-27.8,1.088,-28.36
2/19/2021 18:00,-5.742,0.664,0.264,-10.82,1.47,218.1,0.211,-0.391,0.093,276.3,284.8,-0.47,-9.19,-0.286,-9.66
2/19/2021 19:00,-5.566,0.659,0.266,-10.83,1.34,241.5,0.21,-0.709,-0.159,276.2,285.1,-0.547,-9.71,0.247,-10.26
2/19/2021 20:00,-5.662,0.64,0.257,-33.94,2.558,265.4,0.208,-1.782,-0.044,249.7,281.4,-1.779,-31.93,-0.016,-33.71
2/19/2021 21:00,-5.683,0.643,0.257,-38.29,1.533,238.5,0.205,-2.09,-0.06,244.6,279.9,-2.028,-35.65,0.032,-37.68
2/19/2021 22:00,-5.82,0.646,0.256,-49.26,1.47,249.7,0.203,-2.423,0.1,232.4,277.9,-2.436,-45.94,-0.002,-48.38
2/19/2021 23:00,-5.358,0.609,0.25,-21.32,0.844,237.2,0.202,-0.892,0.03,261.4,280.3,-0.954,-19.49,-0.033,-20.44
2/20/2021 1:00,-5.215,0.623,0.258,-38.93,1.003,238.8,0.201,-2.214,-0.283,243.2,280,-1.956,-37.63,0.111,-39.58
2/20/2021 2:00,-6.076,0.642,0.249,-36.02,0.213,149.7,0.201,-2.405,-0.652,241.7,273.2,-1.761,-32.33,0.265,-34.09
2/20/2021 3:00,-8.15,0.722,0.239,-42.18,0.218,151.5,0.202,-2.787,-0.518,222.5,264.1,-2.261,-42.07,0.189,-44.34
2/20/2021 4:00,-5.95,0.656,0.257,-63.47,0.902,191.9,0.203,-2.663,-0.105,213.9,267.8,-2.59,-54.74,0.021,-57.33
2/20/2021 5:00,-3.793,0.598,0.276,-18.07,1.202,211.4,0.205,-0.664,0.028,269.4,285.1,-0.709,-16.58,-0.049,-17.29
2/20/2021 6:00,-3.617,0.616,0.288,-17.01,0.63,222.8,0.205,-1.063,-0.387,272.4,287.7,-0.668,-16.15,0.378,-16.81
2/20/2021 7:00,-4.101,0.637,0.288,-5.155,0.372,184.2,0.204,17.93,10.06,277.3,288.2,7.9,-11.65,0.562,-3.75
2/20/2021 8:00,-3.107,0.605,0.294,6.685,1.195,215.5,0.205,52.63,34.48,284.6,293,18.2,-9.08,0.655,9.11
2/20/2021 9:00,-2.147,0.566,0.295,21.78,1.357,219.7,0.2,136.2,89.9,271.2,297.3,46.26,-26.57,0.661,19.69
2/20/2021 10:00,-1.711,0.544,0.293,50.53,0.943,230.7,0.195,201.6,134.7,286.2,301.1,66.88,-15.47,0.668,51.41
2/20/2021 11:00,-1.682,0.636,0.344,-63.34,0.712,231.4,0.193,292.5,137.3,250.8,299.8,153.1,-49.74,0.531,103.3
2/20/2021 12:00,-0.881,0.531,0.304,64.25,0.981,263.1,0.193,229.5,155.8,291.5,305.8,73.15,-15.14,0.681,58.02
2/20/2021 13:00,-4.45,0.837,0.368,-6.264,0.788,195,0.198,77.69,57.11,293.8,296.7,20.58,-3.568,0.735,17.01
2/20/2021 14:00,-2.498,0.702,0.357,-107.7,0.868,233.1,0.204,248.3,171.6,284,302.2,76.48,-19.08,0.691,57.39
2/20/2021 15:00,-4.03,0.791,0.359,-64.79,0.309,308.3,0.212,106.1,83.4,288.2,296.2,22.69,-8.49,0.787,14.2
2/20/2021 16:00,-5.243,0.771,0.319,-49.85,1.112,258.8,0.217,76.13,54.67,282.4,291.3,21.46,-9.64,0.719,11.82
2/20/2021 17:00,-5.312,0.659,0.271,-41.93,0.644,203.5,0.215,26.52,19.09,271.7,286.6,7.399,-15.67,0.721,-8.28
2/20/2021 18:00,-6.541,0.721,0.27,-48.66,2.858,279.4,0.214,-0.472,0.214,266,282.6,-0.677,-17.44,-1.346,-18.11
2/20/2021 19:00,-7.466,0.69,0.241,-53.11,1.797,223.7,0.212,-1.459,-0.017,247.3,276.7,-1.47,-30.01,0.004,-31.48
2/20/2021 20:00,-7.872,0.667,0.226,-74.49,1.582,207.3,0.212,-2.822,-0.031,208.7,267.6,-2.771,-59.32,0.01,-62.09
2/20/2021 21:00,-7.92,0.625,0.211,-78.53,1.525,228.9,0.212,-2.932,0.008,208.7,267.4,-2.95,-59.85,0.005,-62.8
2/20/2021 22:00,-8.59,0.652,0.209,-80.5,2.119,232.5,0.208,-3.099,0.247,204.7,265.8,-3.295,-61.61,-0.06,-64.9
2/20/2021 23:00,-9.53,0.655,0.195,-66.72,1.284,232.7,0.206,-2.849,0.043,205.6,260.8,-2.908,-56.11,-0.034,-59.02
2/21/2021 0:00,-9.41,0.63,0.189,-73.42,1.916,238.2,0.207,-2.581,0.405,204.8,261.7,-2.96,-58.18,-0.13,-61.14
2/21/2021 1:00,-10.47,0.616,0.17,-79.92,1.644,225.4,0.207,-3.281,0.191,189.5,255,-3.469,-66.21,-0.033,-69.68
2/21/2021 2:00,-10.99,0.587,0.155,-72.61,1.141,224.6,0.207,-3.167,0.008,192,252.7,-3.18,-61.33,-0.013,-64.51
2/21/2021 3:00,-10.69,0.685,0.186,-8.48,2.136,259.4,0.207,-0.512,-0.253,262.9,267.4,-0.257,-5.137,0.51,-5.394
2/21/2021 4:00,-11.98,0.862,0.211,-10.99,1.499,240.7,0.214,-0.624,0.11,260.4,265.8,-0.725,-6.316,-0.149,-7.041
2/21/2021 5:00,-12.16,0.776,0.187,-26.26,1.37,252.9,0.218,-1.232,0.025,241.8,260,-1.262,-19.11,-0.041,-20.37
2/21/2021 6:00,-11.99,0.714,0.174,-29.22,1.38,246.9,0.219,-1.079,0.088,239.7,260.1,-1.158,-21.19,-0.075,-22.34
2/21/2021 7:00,-12.84,0.722,0.165,-31.27,1.024,211.9,0.218,9.47,6.964,231.3,255.4,2.481,-25.04,0.739,-22.56
2/21/2021 8:00,-12.78,0.686,0.157,-33.68,4.03,287.5,0.219,53.17,37.14,220.2,255.5,16.06,-36.15,0.698,-20.09
2/21/2021 9:00,-11.54,0.686,0.174,152,2.268,218.9,0.208,199.3,66.41,197.5,255.5,131,-59.14,0.341,71.88
2/21/2021 10:00,-9.44,0.555,0.166,301.8,1.538,240,0.206,547,217.5,195.4,265.3,329.7,-70.32,0.398,259.4
2/21/2021 11:00,-8.61,0.566,0.181,-302.1,2.36,224.2,0.206,601.6,181.7,200.5,268.9,420,-69.21,0.304,350.8
2/21/2021 12:00,-7.271,0.506,0.179,256.7,2.729,215.2,0.199,271.4,175.9,200.1,272,90.6,-72.51,0.925,18.12
2/21/2021 13:00,-7.117,0.532,0.191,133.2,3.681,199.6,0.194,226,270.8,203.2,277.6,-20.09,-74.89,1.724,-95
2/21/2021 14:00,-6.59,0.481,0.18,187.8,3.985,199.4,0.196,662,404.5,204.2,284.2,257.9,-80.7,0.611,177.2
2/21/2021 15:00,-6.871,0.501,0.183,-173.6,3.302,203.1,0.188,523.2,199.9,201.8,278.1,321.6,-77.3,0.383,244.3
2/21/2021 16:00,-7.111,0.506,0.181,101.7,3.065,210.7,0.188,86.5,69.63,199.9,271.7,17.66,-72.12,0.827,-54.47
2/21/2021 17:00,-9.06,0.6,0.185,-71.3,3.283,207,0.188,11.06,12.11,200.4,265.5,-1.061,-65.59,1.1,-66.65
2/21/2021 18:00,-9.34,0.64,0.193,-62.56,4.314,207.9,0.188,-1.282,1.038,211.3,266.2,-2.374,-55.69,-0.884,-58.07
2/21/2021 19:00,-9.18,0.657,0.201,-66.31,4.021,214.3,0.188,-2.297,0.56,206.5,266.7,-2.863,-60.64,-0.242,-63.5
2/21/2021 20:00,-8.66,0.625,0.199,-67.31,4.405,194.7,0.186,-2.554,0.376,207.4,268.7,-2.83,-62.04,-0.116,-64.87
2/21/2021 21:00,-8.45,0.624,0.202,-59.02,2.738,219.4,0.184,-2.319,0.243,215.9,269,-2.563,-53.61,-0.097,-56.17
2/21/2021 22:00,-7.963,0.622,0.209,-65.33,2.067,220.7,0.183,-2.495,0.322,214.3,269.2,-2.785,-55.83,-0.105,-58.61
2/21/2021 23:00,-7.559,0.626,0.217,-49.97,3.616,229.7,0.183,-1.871,0.371,229.6,273.1,-2.258,-44.51,-0.174,-46.77
2/22/2021 0:00,-7.626,0.675,0.233,-39.6,2.707,236,0.182,-1.742,0.046,239.5,274.9,-1.824,-36.41,-0.038,-38.23
2/22/2021 1:00,-7.452,0.689,0.241,-30.62,3.298,257.2,0.182,-1.417,0.174,248.3,276.2,-1.599,-28.94,-0.166,-30.54
2/22/2021 2:00,-7.14,0.676,0.242,-36.4,1.209,312,0.182,-1.685,-0.113,246.6,275.4,-1.568,-29.84,0.083,-31.41
2/22/2021 3:00,-7.381,0.743,0.261,-42.27,5.09,270.3,0.183,-1.494,0.596,236.2,277.6,-2.134,-42.54,-0.465,-44.67
2/22/2021 4:00,-7.291,0.733,0.259,-32.79,6.595,272.9,0.181,-1.245,0.109,248.7,279.1,-1.352,-31.23,-0.048,-32.58
2/22/2021 5:00,-7.152,0.704,0.252,-34.92,4.002,268.8,0.18,-1.416,0.209,246.3,278,-1.63,-32.72,-0.138,-34.35
2/22/2021 6:00,-7.329,0.686,0.242,-47.58,1.628,194.6,0.18,-2.034,0.189,232.8,273,-2.17,-41.16,-0.077,-43.33
2/22/2021 7:00,-7.72,0.722,0.247,-51.14,3.352,242,0.18,5.261,5.196,224.5,274.2,0.045,-50.81,1.019,-50.77
2/22/2021 8:00,-6.363,0.613,0.233,-68.09,3.217,204,0.179,15.55,15.36,209.3,274.9,0.25,-65.99,0.983,-65.74
2/22/2021 9:00,-4.822,0.564,0.241,256,4.233,212.8,0.177,266.6,56.22,211.7,279.8,206.2,-68.89,0.218,137.3
2/22/2021 10:00,-2.516,0.488,0.248,347.3,2.948,211.7,0.175,590.6,208.5,219.4,293.4,381.2,-74.37,0.353,306.9
2/22/2021 11:00,-2.351,0.504,0.259,-297.6,3.784,202.9,0.175,623,167.5,221.4,294,449.5,-73.19,0.276,376.3
2/22/2021 12:00,-1.063,0.484,0.274,305.2,3.129,196.5,0.174,224.4,166.4,221,297.5,60.19,-77.08,0.973,-16.89
2/22/2021 13:00,0.327,0.462,0.289,169.5,2.689,209,0.172,275.6,264.7,226,305.2,26.91,-79.64,1.727,-52.73
2/22/2021 14:00,1.208,0.461,0.307,227.7,1.707,226.3,0.171,673.3,396.7,231.6,315.6,275.5,-84.6,0.59,191
2/22/2021 15:00,0.794,0.482,0.312,-170.9,2.704,219.5,0.174,467.9,189.8,228,306.9,256.3,-79.89,0.456,176.4
2/22/2021 16:00,0.33,0.487,0.305,106.9,4.624,212.8,0.173,81.9,66.19,224.1,300.4,21.67,-77.2,0.86,-55.53
2/22/2021 17:00,-0.862,0.52,0.298,-107.5,4.402,206.3,0.173,33.68,24.8,220.4,295.1,10.88,-75.47,0.743,-64.59
2/22/2021 18:00,-1.684,0.533,0.288,-85.2,2.953,218.6,0.172,-2.449,0.858,215,288.8,-3.319,-74.44,-0.348,-77.76
2/22/2021 19:00,-2.268,0.55,0.284,-82.2,2.876,213,0.171,-3.317,0.307,214.5,286.7,-3.604,-72.84,-0.058,-76.44
2/22/2021 20:00,-1.698,0.512,0.276,-79.48,2.665,240.8,0.169,-3.519,0.232,215.3,286.3,-3.817,-71.54,-0.094,-75.36
