DateTime,Ta_C,RH ,e_kPa,Rn_Wm2,u_ms,udir,Snow_m,Rs_in,Rs_out,Rl_in,Rl_out,Rs_net,Rl_net,albedo,Rn
8/28/2020 10:00,16.02,0.499,0.908,532.1,0.421,9.77,0.027,,,,,,,,
8/28/2020 11:00,18.34,0.488,1.028,638.3,0.308,17.93,0.028,,,,,,,,
8/28/2020 12:00,20.06,0.461,1.081,880,0.573,15.93,0.029,,,,,,,,
8/28/2020 13:00,18.49,0.491,1.044,241.8,0.503,37.96,0.028,,,,,,,,
8/28/2020 14:00,16.86,0.546,1.048,213.7,0.261,347.8,0.031,,,,,,,,
8/28/2020 15:00,16.29,0.543,1.005,94.3,0.44,26.52,0.03,,,,,,,,
8/28/2020 16:00,15.55,0.582,1.027,70.97,0.561,92.5,0.03,,,,,,,,
8/28/2020 17:00,12.98,0.655,0.979,-24.08,0.433,39.76,0.031,,,,,,,,
8/28/2020 18:00,9.56,0.976,1.162,1.145,0.81,206.1,0.036,,,,,,,,
8/28/2020 19:00,9.94,0.973,1.189,0.696,0.201,124.3,0.035,,,,,,,,
8/28/2020 20:00,9.1,0.983,1.135,-43.36,0.085,182.1,0.035,,,,,,,,
8/28/2020 21:00,8.33,0.994,1.09,-57.62,0.044,128.4,0.035,,,,,,,,
8/28/2020 22:00,7.439,0.994,1.026,-47.46,0,0,0.035,,,,,,,,
8/28/2020 23:00,7.25,0.999,1.018,-51.73,0.011,277.8,0.034,,,,,,,,
8/29/2020 0:00,5.591,0.996,0.905,-72.47,0.045,288.5,0.032,,,,,,,,
8/29/2020 1:00,4.958,0.999,0.869,-69.97,0,0,0.033,,,,,,,,
8/29/2020 2:00,4.136,0.999,0.82,-64.67,0.078,221.4,0.033,,,,,,,,
8/29/2020 3:00,4.184,0.999,0.823,-69.31,0.108,267.9,0.032,,,,,,,,
8/29/2020 4:00,3.504,0.999,0.784,-57.29,0,0,0.034,,,,,,,,
8/29/2020 5:00,5.139,0.999,0.88,-24.68,0.193,123.4,0.032,,,,,,,,
8/29/2020 6:00,5.225,1,0.885,-25.23,0.241,154.8,0.032,,,,,,,,
8/29/2020 7:00,5.929,1,0.93,-15.15,0.008,19.55,0.031,,,,,,,,
8/29/2020 8:00,7.582,1,1.041,46.23,0.025,291,0.032,,,,,,,,
8/29/2020 9:00,10.47,0.949,1.201,91.8,0.063,136.4,0.032,,,,,,,,
8/29/2020 10:00,14.16,0.654,1.055,30.16,1.014,225.5,0.03,,,,,,,,
8/29/2020 11:00,15.36,0.552,0.962,-60.31,1.042,201.6,0.031,,,,,,,,
8/29/2020 12:00,13.82,0.566,0.894,-64.95,1.856,200.8,0.031,,,,,,,,
8/29/2020 13:00,12.03,0.779,1.093,436.9,0.697,216.5,0.034,,,,,,,,
8/29/2020 14:00,15.36,0.542,0.946,171.5,1.18,248.2,0.031,,,,,,,,
8/29/2020 15:00,15.37,0.522,0.911,134.9,1.327,201.5,0.031,,,,,,,,
8/29/2020 16:00,16.21,0.484,0.891,149.3,0.726,228.2,0.031,,,,,,,,
8/29/2020 17:00,19.29,0.407,0.911,564.1,1.598,233.2,0.029,,,,,,,,
8/29/2020 18:00,17.26,0.459,0.904,11.08,0.516,252.6,0.029,,,,,,,,
8/29/2020 19:00,7.085,0.931,0.938,-32.38,0.586,229,0.033,,,,,,,,
8/29/2020 20:00,7.226,0.88,0.895,-90.7,0.669,271.1,0.035,,,,,,,,
8/29/2020 21:00,6.179,0.955,0.903,-82.9,0.204,175.3,0.034,,,,,,,,
8/29/2020 22:00,7.07,0.876,0.881,-73.55,0.411,184.9,0.033,,,,,,,,
8/29/2020 23:00,10.41,0.643,0.81,-243.2,2.797,294.8,0.033,,,,,,,,
8/30/2020 0:00,10.98,0.618,0.809,-149.7,1.12,263.7,0.033,,,,,,,,
8/30/2020 1:00,11.26,0.578,0.772,-128.8,1.92,259,0.032,,,,,,,,
8/30/2020 2:00,10.49,0.625,0.792,-40.35,1.547,236.2,0.032,,,,,,,,
8/30/2020 3:00,11.11,0.52,0.688,-48.06,1.028,247.7,0.032,,,,,,,,
8/30/2020 4:00,12.37,0.447,0.641,-87.5,1.271,220.8,0.031,,,,,,,,
8/30/2020 5:00,11.61,0.514,0.702,-86.8,0.895,194,0.03,,,,,,,,
8/30/2020 6:00,9.53,0.64,0.761,-85.5,1.052,214.5,0.031,,,,,,,,
8/30/2020 7:00,8.77,0.664,0.75,-64.95,0.551,100.7,0.03,,,,,,,,
8/30/2020 8:00,8.9,0.677,0.772,-41.39,0.21,84,0.029,,,,,,,,
8/30/2020 9:00,14.94,0.436,0.74,-47.02,2.209,265.1,0.029,,,,,,,,
8/30/2020 10:00,16.8,0.384,0.735,608.1,1.751,241.3,0.027,,,,,,,,
8/30/2020 11:00,17.78,0.358,0.728,723.8,2.316,257.5,0.026,,,,,,,,
8/30/2020 12:00,19.42,0.3,0.676,846,2.306,255.6,0.027,,,,,,,,
8/30/2020 13:00,20.48,0.251,0.605,837,2.601,247,0.026,,,,,,,,
8/30/2020 14:00,21.37,0.225,0.572,745.6,3.585,308.8,0.026,,,,,,,,
8/30/2020 15:00,21.28,0.204,0.516,672.5,3.312,309.3,0.027,,,,,,,,
8/30/2020 16:00,21.39,0.208,0.53,619.1,3.736,291.5,0.032,,,,,,,,
8/30/2020 17:00,20.26,0.247,0.587,355.6,1.339,266.9,0.035,,,,,,,,
8/30/2020 18:00,18.14,0.272,0.567,13.49,1.227,240.9,0.027,,,,,,,,
8/30/2020 19:00,15.8,0.349,0.626,-76.41,0.13,122.2,0.026,,,,,,,,
8/30/2020 20:00,13.89,0.424,0.672,-115.8,0.806,242,0.029,,,,,,,,
8/30/2020 21:00,10.31,0.619,0.775,-121.4,0.074,172.6,0.028,,,,,,,,
8/30/2020 22:00,12.81,0.444,0.656,-65.36,0.592,322.5,0.03,,,,,,,,
8/30/2020 23:00,7.358,0.723,0.742,-92,0,0,0.03,,,,,,,,
8/31/2020 0:00,4.516,0.857,0.722,-88.4,0,0,0.031,,,,,,,,
8/31/2020 1:00,3.02,0.924,0.701,-88.8,0.032,264.2,0.031,,,,,,,,
8/31/2020 2:00,2.806,0.891,0.666,-91.4,0,0,0.03,,,,,,,,
8/31/2020 3:00,-0.108,0.952,0.577,-91.3,0.125,142.7,0.031,,,,,,,,
8/31/2020 4:00,-0.574,0.971,0.569,-84.3,0.06,200.1,0.031,,,,,,,,
8/31/2020 5:00,-1.902,0.972,0.516,-91.2,0,0,0.031,,,,,,,,
8/31/2020 6:00,-2.491,0.989,0.503,-85.3,0.195,238.7,0.031,,,,,,,,
8/31/2020 7:00,-2.438,0.977,0.499,-60.36,0.633,118,0.031,,,,,,,,
8/31/2020 8:00,0.276,0.993,0.619,-21.6,0,0,0.03,,,,,,,,
8/31/2020 9:00,7.822,0.712,0.754,-18.17,0.309,87.8,0.029,,,,,,,,
8/31/2020 10:00,13.66,0.485,0.758,511.5,0.847,248,0.028,,,,,,,,
8/31/2020 11:00,18.04,0.28,0.579,669,1.807,244.3,0.031,,,,,,,,
8/31/2020 12:00,19.28,0.233,0.52,755.5,4.058,271.6,0.03,,,,,,,,
8/31/2020 13:00,20.66,0.23,0.56,752.4,2.265,266.2,0.029,,,,,,,,
8/31/2020 14:00,20.62,0.214,0.519,674.3,3.497,276.6,0.028,,,,,,,,
8/31/2020 15:00,19.02,0.235,0.517,59.35,3.019,214.1,0.026,,,,,,,,
8/31/2020 16:00,13.88,0.537,0.851,-53.24,0.796,218.4,0.032,,,,,,,,
8/31/2020 17:00,15.48,0.39,0.685,43.11,1.429,268,0.031,,,,,,,,
8/31/2020 18:00,14.07,0.41,0.658,-11.68,0.702,22.55,0.03,,,,,,,,
8/31/2020 19:00,9.72,0.638,0.769,-37,0.032,20.34,0.032,,,,,,,,
8/31/2020 20:00,6.399,0.931,0.895,-37.62,0,0,0.034,,,,,,,,
8/31/2020 21:00,5.445,0.978,0.88,-38.84,0.094,136.8,0.035,,,,,,,,
8/31/2020 22:00,5.015,0.968,0.845,-39.35,0,0,0.035,,,,,,,,
8/31/2020 23:00,5.443,0.988,0.888,-28.14,0,0,0.035,,,,,,,,
9/1/2020 0:00,4.627,0.971,0.825,-58.49,0.85,203.2,0.032,,,,,,,,
9/1/2020 1:00,3.627,0.982,0.777,-69.89,0,0,0.032,,,,,,,,
9/1/2020 2:00,3.308,0.993,0.768,-67.54,0.375,272.1,0.032,,,,,,,,
9/1/2020 3:00,5.603,0.787,0.716,-119.1,0.755,237.3,0.032,,,,,,,,
9/1/2020 4:00,4.893,0.856,0.741,-62.05,0.101,90.9,0.031,,,,,,,,
9/1/2020 5:00,4.677,0.866,0.738,-75.51,0.276,181.5,0.032,,,,,,,,
9/1/2020 6:00,5.455,0.735,0.661,-144.6,0.847,219.3,0.03,,,,,,,,
9/1/2020 7:00,5.931,0.692,0.643,-181.4,1.559,208.2,0.031,,,,,,,,
9/1/2020 8:00,6.649,0.622,0.608,-188,1.474,211.7,0.03,,,,,,,,
9/1/2020 9:00,8.29,0.593,0.648,-228.1,1.396,218.5,0.03,,,,,,,,
9/1/2020 10:00,11.94,0.464,0.648,511.8,1.042,233.1,0.029,,,,,,,,
9/1/2020 11:00,13.98,0.438,0.699,740.4,1.184,221.5,0.03,,,,,,,,
9/1/2020 12:00,15.55,0.388,0.685,816,1.541,231.2,0.03,,,,,,,,
9/1/2020 13:00,16.72,0.296,0.562,798,3.041,276.7,0.031,,,,,,,,
9/1/2020 14:00,18.07,0.272,0.564,731.3,2.142,296.9,0.031,,,,,,,,
9/1/2020 15:00,18.95,0.25,0.546,623.1,2.546,293.3,0.03,,,,,,,,
9/1/2020 16:00,19.89,0.232,0.54,513.2,1.161,238.1,0.028,,,,,,,,
9/1/2020 17:00,18.7,0.245,0.528,364.8,1.651,277.9,0.03,,,,,,,,
9/1/2020 18:00,19.01,0.229,0.504,85.8,1.255,260.5,0.028,,,,,,,,
9/1/2020 19:00,17.7,0.27,0.546,-65.98,0.324,216.8,0.025,,,,,,,,
9/1/2020 20:00,11.78,0.405,0.56,-108.4,0.145,275.1,0.029,,,,,,,,
9/1/2020 21:00,9.82,0.455,0.552,-103,0.25,137.2,0.03,,,,,,,,
9/1/2020 22:00,10.55,0.441,0.562,-99.1,0.474,212,0.029,,,,,,,,
9/1/2020 23:00,9.06,0.489,0.564,-91,0.62,215.1,0.031,,,,,,,,
9/2/2020 0:00,7.696,0.514,0.54,-87.8,0.075,143.7,0.029,,,,,,,,
9/2/2020 1:00,3.826,0.675,0.542,-84,0.098,22.55,0.03,,,,,,,,
9/2/2020 2:00,2.924,0.706,0.532,-81.6,0.238,171.7,0.029,,,,,,,,
9/2/2020 3:00,2.47,0.718,0.523,-76.15,0.182,79.52,0.03,,,,,,,,
9/2/2020 4:00,1.848,0.777,0.542,-72.42,0.101,272.1,0.029,,,,,,,,
9/2/2020 5:00,0.836,0.807,0.524,-76.38,0,0,0.03,,,,,,,,
9/2/2020 6:00,3.635,0.672,0.532,-74.73,0.082,211.1,0.026,,,,,,,,
9/2/2020 7:00,4.853,0.602,0.52,-64.29,0.139,205.6,0.028,,,,,,,,
9/2/2020 8:00,7.869,0.497,0.528,-51.08,0.262,121,0.029,,,,,,,,
9/2/2020 9:00,14.32,0.311,0.508,-97.1,0.946,210.7,0.03,,,,,,,,
9/2/2020 10:00,17.49,0.288,0.576,620.7,0.988,204,0.029,,,,,,,,
9/2/2020 11:00,19.84,0.246,0.569,683,1.839,283.6,0.029,,,,,,,,
9/2/2020 12:00,20.96,0.235,0.582,423.5,1.152,231.5,0.029,,,,,,,,
9/2/2020 13:00,22.14,0.236,0.629,741.6,2.301,283.9,0.029,,,,,,,,
9/2/2020 14:00,21.93,0.176,0.462,688.1,3.101,281.5,0.03,,,,,,,,
9/2/2020 15:00,22.74,0.171,0.472,607.8,2.135,261.5,0.028,,,,,,,,
9/2/2020 16:00,23.25,0.148,0.423,519.7,1.54,265.3,0.025,,,,,,,,
9/2/2020 17:00,22.08,0.164,0.435,343.2,2.301,264,0.023,,,,,,,,
9/2/2020 18:00,20.99,0.198,0.492,81.9,2.103,236.3,0.02,,,,,,,,
9/2/2020 19:00,19.34,0.245,0.549,-77.3,1.554,229.5,0.017,,,,,,,,
9/2/2020 20:00,16.03,0.314,0.572,-117.7,1.299,247.8,0.019,,,,,,,,
9/2/2020 21:00,15.74,0.315,0.563,-103.5,1.543,251.1,0.019,,,,,,,,
9/2/2020 22:00,15.37,0.314,0.548,-102.4,1.391,248.6,0.019,,,,,,,,
9/2/2020 23:00,15,0.31,0.529,-96.7,1.837,272.9,0.02,,,,,,,,
9/3/2020 0:00,14.91,0.298,0.504,-98.8,0.92,245.3,0.02,,,,,,,,
9/3/2020 1:00,15.1,0.286,0.49,-101.4,1.435,214.6,0.02,,,,,,,,
9/3/2020 2:00,14.3,0.302,0.492,-97.4,0.89,241.5,0.02,,,,,,,,
9/3/2020 3:00,11.61,0.365,0.498,-85,0.17,141.5,0.019,,,,,,,,
9/3/2020 4:00,9.96,0.422,0.516,-86.7,0.222,132.2,0.018,,,,,,,,
9/3/2020 5:00,8.2,0.47,0.51,-85.2,0.402,149.2,0.019,,,,,,,,
9/3/2020 6:00,6.922,0.512,0.51,-83.1,0.339,147.7,0.019,,,,,,,,
9/3/2020 7:00,5.685,0.556,0.509,-64.02,0,0,0.019,,,,,,,,
9/3/2020 8:00,8.43,0.497,0.548,-62.84,0.451,170.3,0.025,,,,,,,,
9/3/2020 9:00,14.8,0.319,0.536,-95.2,0.413,223,0.023,,,,,,,,
9/3/2020 10:00,19.71,0.226,0.518,591.8,1.013,263.2,0.023,,,,,,,,
9/3/2020 11:00,21.59,0.189,0.487,680.4,1.154,200.6,0.022,,,,,,,,
9/3/2020 12:00,22.9,0.185,0.516,-16.87,1.894,283.6,0.024,,,,,,,,
9/3/2020 13:00,23.98,0.181,0.54,747.7,1.506,280.8,0.022,,,,,,,,
9/3/2020 14:00,24.63,0.175,0.541,643,2.744,269.4,0.024,,,,,,,,
9/3/2020 15:00,24,0.181,0.54,363.1,1.652,286.5,0.025,,,,,,,,
9/3/2020 16:00,24.47,0.168,0.516,366.2,1.017,354.3,0.025,,,,,,,,
9/3/2020 17:00,22.05,0.289,0.765,231.9,0.397,48.37,0.023,,,,,,,,
9/3/2020 18:00,20.59,0.326,0.791,105,0.341,347.4,0.025,,,,,,,,
9/3/2020 19:00,20.9,0.301,0.743,-74.4,0.103,293.6,0.021,,,,,,,,
9/3/2020 20:00,12.46,0.492,0.71,-95.6,0.28,196.1,0.025,,,,,,,,
9/3/2020 21:00,10.86,0.434,0.564,-85.8,0,0,0.024,,,,,,,,
9/3/2020 22:00,8.72,0.474,0.534,-89.3,0,0,0.024,,,,,,,,
9/3/2020 23:00,6.108,0.533,0.501,-81.7,0.096,126.5,0.027,,,,,,,,
9/4/2020 0:00,4.766,0.624,0.535,-81.8,0.063,140.4,0.025,,,,,,,,
9/4/2020 1:00,9.27,0.415,0.485,-81.8,0.221,141.7,0.024,,,,,,,,
9/4/2020 2:00,8.59,0.443,0.495,-81.3,0.251,195.6,0.023,,,,,,,,
9/4/2020 3:00,6.102,0.535,0.504,-77.74,0.04,67.15,0.021,,,,,,,,
9/4/2020 4:00,4.296,0.603,0.5,-77.65,0.009,101.1,0.024,,,,,,,,
9/4/2020 5:00,2.258,0.677,0.486,-73.94,0.015,102,0.025,,,,,,,,
9/4/2020 6:00,1.133,0.72,0.477,-67.4,0.06,96.7,0.023,,,,,,,,
9/4/2020 7:00,2.069,0.715,0.507,-56.66,0.188,249.9,0.023,,,,,,,,
9/4/2020 8:00,4.279,0.69,0.572,-41.41,0,0,0.025,,,,,,,,
9/4/2020 9:00,12.97,0.392,0.585,-61.72,0.183,132.3,0.025,,,,,,,,
9/4/2020 10:00,21.25,0.217,0.548,597.4,0.368,346.2,0.021,,,,,,,,
9/4/2020 11:00,23.2,0.189,0.536,673.4,0.542,9.32,0.02,,,,,,,,
9/4/2020 12:00,24,0.182,0.544,-22.61,0.815,2.213,0.025,,,,,,,,
9/4/2020 13:00,25.09,0.173,0.551,730.1,0.694,8.34,0.024,,,,,,,,
9/4/2020 14:00,25.38,0.178,0.578,652.4,0.915,40.51,0.027,,,,,,,,
9/4/2020 15:00,25.13,0.187,0.597,541.6,0.672,358.1,0.025,,,,,,,,
9/4/2020 16:00,22.84,0.218,0.606,152.7,0.237,41.06,0.028,,,,,,,,
9/4/2020 17:00,23.6,0.209,0.607,157.6,0.818,251.4,0.028,,,,,,,,
9/4/2020 18:00,21.79,0.233,0.607,36.67,0.76,328.8,0.029,,,,,,,,
9/4/2020 19:00,20.16,0.252,0.596,-80.5,0.019,170,0.026,,,,,,,,
9/4/2020 20:00,12.88,0.41,0.609,-96.7,0.144,287.8,0.026,,,,,,,,
9/4/2020 21:00,8.84,0.531,0.602,-89.5,0.105,277.5,0.027,,,,,,,,
9/4/2020 22:00,7.609,0.544,0.568,-88.3,0,0,0.028,,,,,,,,
9/4/2020 23:00,6.228,0.601,0.57,-82.5,0,0,0.027,,,,,,,,
9/5/2020 0:00,4.456,0.674,0.566,-80.3,0,0,0.03,,,,,,,,
9/5/2020 1:00,3.987,0.672,0.545,-75.59,0.171,244.5,0.023,,,,,,,,
9/5/2020 2:00,3.298,0.706,0.546,-76.65,0,0,0.027,,,,,,,,
9/5/2020 3:00,4.028,0.682,0.556,-71.36,0.065,280.6,0.026,,,,,,,,
9/5/2020 4:00,2.227,0.781,0.56,-73.4,0.022,282,0.028,,,,,,,,
9/5/2020 5:00,1.989,0.733,0.517,-67.36,0.055,293.9,0.029,,,,,,,,
9/5/2020 6:00,3.379,0.666,0.518,-63.64,0.103,149.1,0.027,,,,,,,,
9/5/2020 7:00,3.325,0.676,0.524,-50.57,0.094,295.7,0.028,,,,,,,,
9/5/2020 8:00,7.657,0.555,0.58,-27.95,0.112,126.1,0.031,,,,,,,,
9/5/2020 9:00,14.76,0.356,0.597,-40.66,0.332,119.8,0.027,,,,,,,,
9/5/2020 10:00,23.72,0.187,0.548,576,0.535,173.7,0.026,,,,,,,,
9/5/2020 11:00,25.11,0.147,0.468,662.2,1.646,238.2,0.029,,,,,,,,
9/5/2020 12:00,26.49,0.148,0.513,-180.4,1.97,276.4,0.029,,,,,,,,
9/5/2020 13:00,26.84,0.137,0.482,604,1.737,263.4,0.03,,,,,,,,
9/5/2020 14:00,28.01,0.095,0.36,691,1.439,265.6,0.028,,,,,,,,
9/5/2020 15:00,27.38,0.092,0.335,389,1.559,277.1,0.029,,,,,,,,
9/5/2020 16:00,24.75,0.091,0.283,8.08,0.576,253.9,0.029,,,,,,,,
9/5/2020 17:00,23.86,0.108,0.32,-46.33,1.44,246.8,0.03,,,,,,,,
9/5/2020 18:00,23.21,0.126,0.357,-5.135,0.738,241.9,0.03,,,,,,,,
9/5/2020 19:00,24.02,0.109,0.324,-44.49,0.568,231,0.027,,,,,,,,
9/5/2020 20:00,21.02,0.133,0.331,-98.5,0.478,232.6,0.028,,,,,,,,
9/5/2020 21:00,17.63,0.164,0.33,-101.8,0.127,123.5,0.026,,,,,,,,
9/5/2020 22:00,14.93,0.199,0.338,-94,0.221,150,0.027,,,,,,,,
9/5/2020 23:00,14.71,0.202,0.338,-81.6,0.602,116.4,0.028,,,,,,,,
9/6/2020 0:00,8.19,0.371,0.403,-83.2,0.167,106.2,0.028,,,,,,,,
9/6/2020 1:00,14.29,0.207,0.336,-81.7,0.261,19.03,0.027,,,,,,,,
9/6/2020 2:00,17.63,0.168,0.338,-95.8,0.559,265,0.028,,,,,,,,
9/6/2020 3:00,13.98,0.244,0.389,-76.68,0.242,82.7,0.025,,,,,,,,
9/6/2020 4:00,17,0.209,0.404,-91.1,0.752,245,0.028,,,,,,,,
9/6/2020 5:00,15.34,0.234,0.407,-84,0.214,281.2,0.027,,,,,,,,
9/6/2020 6:00,13.89,0.255,0.404,-80.8,0.067,155.5,0.025,,,,,,,,
9/6/2020 7:00,12.17,0.312,0.442,-62.28,0.118,266.9,0.028,,,,,,,,
9/6/2020 8:00,16.87,0.247,0.474,-25.14,0.856,249.2,0.029,,,,,,,,
9/6/2020 9:00,20.23,0.201,0.477,-25.7,1.625,254.9,0.029,,,,,,,,
9/6/2020 10:00,21.96,0.179,0.472,431.7,2.458,282.1,0.03,,,,,,,,
9/6/2020 11:00,22.4,0.174,0.47,252.3,1.448,277.8,0.03,,,,,,,,
9/6/2020 12:00,22.18,0.16,0.428,-7.277,2.382,280.5,0.03,,,,,,,,
9/6/2020 13:00,21.97,0.145,0.382,43.86,2.068,297.7,0.031,,,,,,,,
9/6/2020 14:00,23.1,0.149,0.422,122.1,2.64,274,0.03,,,,,,,,
9/6/2020 15:00,22.39,0.145,0.392,-39.46,1.483,235.8,0.03,,,,,,,,
9/6/2020 16:00,22.73,0.147,0.406,24.74,0.966,230.5,0.031,,,,,,,,
9/6/2020 17:00,22.77,0.15,0.417,3.712,1.895,263.4,0.03,,,,,,,,
9/6/2020 18:00,23.6,0.153,0.447,22.07,1.389,250.2,0.029,,,,,,,,
9/6/2020 19:00,22.02,0.162,0.428,-35.8,1.211,249.3,0.029,,,,,,,,
9/6/2020 20:00,19.04,0.188,0.414,-79.37,0.389,191.6,0.028,,,,,,,,
9/6/2020 21:00,14.64,0.253,0.421,-81.3,0.19,162.9,0.027,,,,,,,,
9/6/2020 22:00,12.2,0.301,0.427,-74.04,0.158,142.9,0.028,,,,,,,,
9/6/2020 23:00,10.2,0.313,0.389,-70.52,0.036,53.34,0.027,,,,,,,,
9/7/2020 0:00,7.662,0.415,0.434,-62.14,0.405,195.3,0.028,,,,,,,,
9/7/2020 1:00,5.809,0.496,0.457,-68.93,0.049,273.5,0.028,,,,,,,,
9/7/2020 2:00,4.259,0.567,0.469,-76.91,0.428,152.4,0.028,,,,,,,,
9/7/2020 3:00,6.374,0.382,0.366,-74.14,0.252,121.9,0.025,,,,,,,,
9/7/2020 4:00,3.488,0.485,0.38,-72.91,0.206,18.08,0.027,,,,,,,,
9/7/2020 5:00,4.326,0.436,0.362,-72.16,0.423,88.7,0.027,,,,,,,,
9/7/2020 6:00,13.49,0.203,0.313,-91.3,0.746,217.5,0.027,,,,,,,,
9/7/2020 7:00,14.61,0.15,0.25,-99.9,2.068,265.6,0.03,,,,,,,,
9/7/2020 8:00,15.62,0.164,0.291,-86.2,2.941,214.4,0.03,,,,,,,,
9/7/2020 9:00,17.19,0.147,0.289,-66.41,1.644,242.5,0.029,,,,,,,,
9/7/2020 10:00,19.19,0.106,0.235,483.7,3.488,264.7,0.029,,,,,,,,
9/7/2020 11:00,19.7,0.119,0.273,530.6,4.928,263.8,0.029,,,,,,,,
9/7/2020 12:00,21,0.11,0.273,-58.6,2.912,239.5,0.031,,,,,,,,
9/7/2020 13:00,22.41,0.109,0.296,531.2,2.989,250.4,0.031,,,,,,,,
9/7/2020 14:00,21.02,0.101,0.251,197.8,3.851,282.5,0.031,,,,,,,,
9/7/2020 15:00,22.61,0.1,0.274,370.9,2.389,250.1,0.032,,,,,,,,
9/7/2020 16:00,21.28,0.147,0.37,184.4,1.978,245.7,0.031,,,,,,,,
9/7/2020 17:00,20.32,0.169,0.404,18.89,1.117,342.7,0.03,,,,,,,,
9/7/2020 18:00,15.11,0.333,0.572,-29.17,0.189,37.98,0.03,,,,,,,,
9/7/2020 19:00,11.47,0.611,0.827,-87.9,0.294,32.58,0.03,,,,,,,,
9/7/2020 20:00,9.21,0.714,0.83,-52.61,0.145,40.05,0.032,,,,,,,,
9/7/2020 21:00,7.884,0.764,0.813,-26.13,0.317,33.16,0.032,,,,,,,,
9/7/2020 22:00,5.55,0.843,0.764,-27.08,0.765,29.46,0.032,,,,,,,,
9/7/2020 23:00,3.059,0.963,0.733,-28.24,0.403,354.4,0.032,,,,,,,,
9/8/2020 0:00,1.077,0.985,0.65,-27.02,0.792,24.98,0.032,,,,,,,,
9/8/2020 1:00,-0.92,0.993,0.567,-16.8,0.229,30.6,0.032,,,,,,,,
9/8/2020 2:00,-2.491,0.986,0.501,-12.63,0.267,65.88,0.032,,,,,,,,
9/8/2020 3:00,-3.631,0.98,0.458,-3.701,0.414,346.6,0.028,,,,,,,,
9/8/2020 4:00,-4.458,0.97,0.426,-19.22,0.46,21.9,0.031,,,,,,,,
9/8/2020 5:00,-4.973,0.972,0.41,0.54,0.338,352.3,0.035,,,,,,,,
9/8/2020 6:00,-5.132,0.963,0.402,0.225,0.96,350.6,0.041,,,,,,,,
9/8/2020 7:00,-5.005,0.971,0.409,-2.172,0.391,358.4,0.042,,,,,,,,
9/8/2020 8:00,-5.627,0.961,0.386,-15.45,0.436,339.4,0.042,,,,,,,,
9/8/2020 9:00,-6.408,0.954,0.361,-4.265,0.477,347.3,0.062,,,,,,,,
9/8/2020 10:00,-6.267,0.953,0.365,-39.1,0.193,0.234,0.084,,,,,,,,
9/8/2020 11:00,-6.442,0.944,0.357,-86.6,0.136,355.4,0.107,,,,,,,,
9/8/2020 12:00,-4.974,0.912,0.385,-107.9,0.326,3.698,0.118,,,,,,,,
9/8/2020 13:00,-5.185,0.91,0.378,-73.82,0.509,346.5,0.13,,,,,,,,
9/8/2020 14:00,-5.198,0.913,0.379,-46.76,0.474,346.7,0.132,,,,,,,,
9/8/2020 15:00,-5.161,0.928,0.387,-61.9,0.265,355.6,0.124,,,,,,,,
9/8/2020 16:00,-5.965,0.932,0.365,-25.09,0.201,339.7,0.14,,,,,,,,
9/8/2020 17:00,-5.992,0.933,0.365,-29.12,0.188,343.5,0.133,,,,,,,,
9/8/2020 18:00,-5.458,0.908,0.37,-32.74,0.507,348.2,0.182,,,,,,,,
9/8/2020 19:00,-6.562,0.938,0.351,-6.438,0.134,35.12,0.172,,,,,,,,
9/8/2020 20:00,-7.259,0.949,0.336,0.585,0.189,23.12,0.169,,,,,,,,
9/8/2020 21:00,-7.443,0.947,0.331,-1.418,0.193,83.1,0.169,,,,,,,,
9/8/2020 22:00,-7.635,0.945,0.326,0.698,0.506,25.5,0.163,,,,,,,,
9/8/2020 23:00,-7.576,0.935,0.324,-2.95,0.133,58.82,0.154,,,,,,,,
9/9/2020 0:00,-7.573,0.935,0.324,-1.576,0.091,34.3,0.157,,,,,,,,
9/9/2020 1:00,-7.773,0.949,0.324,1.295,0.103,10.89,0.159,,,,,,,,
9/9/2020 2:00,-7.911,0.956,0.322,0.597,0,0,0.157,,,,,,,,
9/9/2020 3:00,-7.769,0.953,0.325,-2.668,0,0,0.154,,,,,,,,
9/9/2020 4:00,-7.777,0.951,0.324,-1.824,0.01,283.3,0.152,,,,,,,,
9/9/2020 5:00,-7.885,0.957,0.323,-1.013,0,0,0.149,,,,,,,,
9/9/2020 6:00,-7.982,0.959,0.322,-0.056,0,0,0.146,,,,,,,,
9/9/2020 7:00,-7.915,0.96,0.324,-0.023,0,0,0.14,,,,,,,,
9/9/2020 8:00,-7.52,0.957,0.333,-22.77,0,0,0.138,,,,,,,,
9/9/2020 9:00,-6.629,0.96,0.357,-53.9,0.033,332.5,0.138,,,,,,,,
9/9/2020 10:00,-5.977,0.954,0.373,-74.82,0.075,306.3,0.15,,,,,,,,
9/9/2020 11:00,-4.047,0.889,0.402,-180.7,0.147,326.9,0.136,,,,,,,,
9/9/2020 12:00,-3.527,0.879,0.414,-129.7,0.029,326.4,0.123,,,,,,,,
9/9/2020 13:00,-2.322,0.858,0.442,-264,0.123,334.1,0.125,,,,,,,,
9/9/2020 14:00,-0.241,0.8,0.48,-366.7,0.153,316.8,0.084,,,,,,,,
9/9/2020 15:00,-1.994,0.881,0.465,-101.1,0.213,339.2,0.063,,,,,,,,
9/9/2020 16:00,-1.613,0.864,0.469,-119.8,0.303,308.4,0.07,,,,,,,,
